z,slope_norm
0.04362816666666667,0.11895888174545372
0.04380574999999999,0.07350929763599064
0.04398608333333333,0.06647899358968146
0.04416583333333333,0.03459916025932848
0.04434583333333333,0.0011733700004946898
0.044533166666666665,0.012059485160768747
0.04472049999999999,0.022258801266984103
0.044907749999999996,0.010427396849216687
0.045099499999999994,0.00465674177113117
0.04529008333333333,0.05079176092523819
0.04548658333333333,0.06962434504629172
0.04569225,0.10027883057190894
0.04589758333333333,0.1442832809113719
0.046098999999999994,0.19761037060391917
0.046302249999999996,0.26258617549717195
0.04650558333333333,0.28181285294375913
0.0467085,0.21736346468519088
0.04691274999999999,0.16529668058102434
0.04713524999999999,0.1688702026723124
0.04735875,0.15241607643818894
0.04758716666666666,0.20846222078466725
0.04782266666666666,0.20941573544793834
0.048064499999999996,0.21166976554546382
0.04830858333333333,0.1608136765256182
0.04855699999999999,0.1866828064038784
0.04880575,0.1950557277225713
0.0490585,0.22630450256279594
0.04931583333333333,0.28069949306631764
0.049576666666666665,0.3195173808543802
0.04983583333333333,0.31013379992183526
0.05010525,0.27722121835544056
0.05037691666666667,0.2432740589033737
0.05064675,0.22789305388864023
0.050918,0.29038863059490666
0.05118924999999999,0.2123766231667915
0.0514605,0.16503432513694133
0.05173075,0.10364061335635677
0.052001,0.10541529120651973
0.05227125,0.1398767105921581
0.05254408333333333,0.1296308926467338
0.052816166666666664,0.09506314297350814
0.05308983333333333,0.10978899172641061
0.05336583333333333,0.08649113199369181
0.05363566666666666,0.14786974887635432
0.05391549999999999,0.1665745663747145
0.054197499999999996,0.17876956099692876
0.054479999999999994,0.22878754694988854
0.054766916666666665,0.21815662030242033
0.05505283333333333,0.21779109717889464
0.055341583333333326,0.2584079461065531
0.05563125,0.2901509237449976
0.05592183333333333,0.3024791197910938
0.05622833333333333,0.2857221626874318
0.05653141666666666,0.3597457084128243
0.05683283333333333,0.2609308330815756
0.057133416666666666,0.214607013075422
0.05743566666666666,0.08179108582663758
0.057737416666666666,0.02702228459620384
0.05804125,0.0327042389086712
0.05834975,0.06761290321936399
0.05865833333333333,0.07589582389185412
0.0589765,0.08405508821281617
0.05930116666666666,0.04111921639766459
0.05962891666666668,0.026571924991412792
0.05995725,0.011706436884951349
0.06029075,0.054808381286066056
0.06063525,0.06567612297955998
0.060990666666666665,0.1268947315469842
0.06135983333333333,0.1650327479131238
0.06174108333333333,0.21514103561897174
0.06212458333333334,0.186897040419281
0.06251491666666667,0.28656516953447314
0.06291058333333334,0.37844660012664594
0.0633585,0.3992757830698328
0.06382433333333333,0.3888399350594116
0.06429416666666667,0.3640633286610747
0.0647655,0.41300614798818686
0.06523791666666666,0.4493765036788457
0.06571541666666667,0.3849925052451666
0.066193,0.4623368103326827
0.06668058333333333,0.4576404018108401
0.06718033333333334,0.5085500206921796
0.06768241666666668,0.48777899252033247
0.06818483333333332,0.4610452695611308
0.06868666666666666,0.48629774510927576
0.06918966666666666,0.5456840118811771
0.06969249999999999,0.5686873917875136
0.07020341666666668,0.5070234907406183
0.07072208333333334,0.5272682099185987
0.07125875,0.48272231847263125
0.07180466666666667,0.5038208622052106
0.07237050000000002,0.451143254299224
0.07293616666666666,0.44208872315758213
0.073505,0.45538456622742807
0.074076,0.4985338363730486
0.07464883333333333,0.4553705713012568
0.07522516666666666,0.5387494855693186
0.07581058333333333,0.5643343309304086
0.07639725000000001,0.6141138083413943
0.07698583333333334,0.5365471484977706
0.07758375,0.5495724752561895
0.07818266666666668,0.6126673823295575
0.07878508333333333,0.5867688930697841
0.07939041666666667,0.6120287054779134
0.079998,0.6845286504701138
0.08060391666666668,0.7363642607211824
0.08120866666666667,0.687168501016751
0.08181216666666667,0.6615523844255927
0.08241308333333335,0.6203873598066699
0.08301891666666666,0.6984161229280923
0.08363208333333333,0.847946540634093
0.08424883333333333,0.9358941466600859
0.08486916666666668,0.9900151629091406
0.08548591666666666,1.0
0.08610291666666667,0.942630386785934
0.08671841666666666,0.8923858799470316
0.08733941666666666,0.8895596301041248
0.08796041666666668,0.8720612790885084
0.08858108333333332,0.8970312341204928
0.08919916666666668,0.8443199312111378
0.08982875,0.8032180166943165
0.09046441666666667,0.7215444299245487
0.09110383333333333,0.7725273332794463
0.0917425,0.7407771007842562
0.09238825,0.8110522875537587
0.09303083333333335,0.853735598715538
0.09368,0.7883776327044641
0.09433233333333334,0.7742301951691098
0.09498349999999998,0.7937129875872534
0.09563575,0.7845550820088278
0.09628333333333333,0.8805821580075864
0.0969275,0.7959963660731022
0.09757141666666667,0.7185869364753715
0.0982165,0.6406420449295759
0.09886066666666667,0.6288966088137916
0.09950550000000001,0.5981773305039488
0.10015075000000001,0.5546531391214722
0.10080091666666667,0.5321710155390382
0.10144341666666667,0.5349027519895276
0.10208675,0.4395179530183176
