Bmax,lambda0_m,bias_opt,bias_ir,bias_cmb,cmb_minus_opt
0.2,0.0011758495540521582,1.4246253265959298e-08,1.6773297430994206e-07,0.1908398678117037,0.19083985356545044
0.2,0.0012458833642950082,1.2601850718496622e-08,1.4837206376849821e-07,0.186924047702545,0.18692403510069427
0.2,0.0013200884008314193,1.1147256673282868e-08,1.3124592390667544e-07,0.18208556249845378,0.1820855513511971
0.2,0.0013987131026472386,9.860562055763467e-09,1.1609660215405883e-07,0.17633259156176495,0.1763325817012029
0.2,0.00148202070579886,8.72238676841164e-09,1.0269592052303268e-07,0.1697212723293621,0.16972126360697534
0.2,0.0015702901247293774,7.715587657664003e-09,9.084203893561239e-08,0.16234910042675824,0.16234909271117057
0.2,0.0016638168860761307,6.825000364862888e-09,8.035641501091818e-08,0.15434489560120238,0.154344888776202
0.2,0.001762914118095948,6.037210908971247e-09,7.108111497178272e-08,0.14585723041743545,0.14585722438022455
0.2,0.0018679135990207847,5.340353648186636e-09,6.287643483648964e-08,0.13704299001792228,0.13704298467756862
0.2,0.0019791668678535573,4.723932534034248e-09,5.5618796213074974e-08,0.12805728362517876,0.12805727890124624
0.2,0.002097046401323235,4.17866308222159e-09,4.91988849882219e-08,0.11904542227803783,0.11904541809937474
0.2,0.002221946860939524,3.696332440128458e-09,4.352000482210627e-08,0.11013722445551644,0.110137220759184
0.2,0.0023542864143224203,3.2696757967798365e-09,3.849662073562854e-08,0.10144356938046012,0.10144356611078433
0.2,0.0024945081352303164,2.892266870446747e-09,3.405307082982034e-08,0.09305490073884254,0.09305489784657567
0.2,0.0026430814869741084,2.558421119402965e-09,3.01224265752964e-08,0.08504127738667007,0.08504127482824896
0.2,0.002800503894183631,2.2631101881387397e-09,2.664548479636153e-08,0.07745354552141628,0.0774535432583061
0.2,0.0029673024081888727,2.001886123537133e-09,2.3569876028695093e-08,0.07032523967029292,0.07032523766840679
0.2,0.0031440354715915,1.7708143618122563e-09,2.084927557266525e-08,0.0636748824124338,0.06367488064161944
0.2,0.003331294787934677,1.5664145314175927e-09,1.8442705873589207e-08,0.05750842603159034,0.05750842446517581
0.2,0.00352970730273065,1.3856079617013961e-09,1.6313919348753816e-08,0.05182165079270545,0.051821649407097485
0.2,0.0037399373024788016,1.2256713644021035e-09,1.4430852290914231e-08,0.04660239720470105,0.04660239597902969
0.2,0.003962688638701479,1.0841957776008826e-09,1.2765142032300504e-08,0.04183256044849113,0.041832559364295356
0.2,0.004198707084443914,9.590502836331893e-10,1.129169975300215e-08,0.03748981372706679,0.03748981276801651
0.2,0.004448782831127585,8.483499680522755e-10,9.988332494437202e-09,0.03354905476209571,0.03354905391374574
0.2,0.004713753134116729,7.50427453510838e-10,8.835409048835174e-09,0.02998358785194224,0.02998358710151479
0.2,0.00499450511585514,6.638078531295833e-10,7.815564107005457e-09,0.02676606483042321,0.026766064166615356
0.2,0.005291978735958447,5.871864772188929e-10,6.913436845223942e-09,0.023869213808382386,0.02386921322119591
0.2,0.005607169938205458,5.194092933535899e-10,6.115439421527925e-09,0.021266386351518632,0.02126638583210934
0.2,0.00594113398496504,4.5945542925807105e-10,5.409552472634971e-09,0.018931953036719996,0.018931952577264568
0.2,0.006294988990221888,4.064218517285667e-10,4.785143947749759e-09,0.01684157511423785,0.016841574707816
0.2,0.006669919663030129,3.595097997077801e-10,4.232809036608387e-09,0.01497237699300218,0.014972376633492379
0.2,0.0070671812739274914,3.1801263844499774e-10,3.744228505020431e-09,0.013303040950111478,0.013303040632098839
0.2,0.0074881038575900305,2.813054011951977e-10,3.3120433506894645e-09,0.011813842162043132,0.011813841880737731
0.2,0.007934096665797492,2.4883515248319557e-10,2.929744069568585e-09,0.010486639057907655,0.010486638809072503
0.2,0.008406652885618334,2.2011286127110454e-10,2.5915724233271934e-09,0.009304831208436127,0.009304830988323265
0.2,0.00890735463861044,1.9470587364622817e-10,2.2924349529773738e-09,0.008253294532129685,0.008253294337423812
0.2,0.009437878277775391,1.7223156234535963e-10,2.0278259960093693e-09,0.007318301526683735,0.007318301354452173
0.2,0.01,1.5235137595936978e-10,1.7937600960138413e-09,0.006487432500338653,0.006487432347987277
