Bcmb,H0_eff,B_bao,B_tdl,chi2_shoes,chi2_tdl,chi2_bao,chi2_total
0.007773886943471736,67.92806509836348,0.00046643321660830414,0.0003109554777388695,24.16039056820422,8.976873227900121,0.008702397822222766,33.14596619392657
0.00784392196098049,67.9328600528407,0.00047063531765882937,0.0003137568784392196,24.115087314968942,8.961555640184688,0.00885990408911309,33.085502859242744
0.007913956978489244,67.93765568430501,0.00047483741870935466,0.0003165582791395698,24.069820188521636,8.946248972248394,0.00901882296826252,33.025087983738295
0.007983991995997999,67.94245199289979,0.0004790395197598799,0.00031935967983991994,24.02458920552087,8.930953229175106,0.009179154459671053,32.964721589155644
0.008054027013506753,67.94724897876847,0.0004832416208104052,0.00032216108054027015,23.979394382632066,8.91566841605076,0.009340898563338697,32.90440369724617
0.008124062031015507,67.95204664205451,0.0004874437218609304,0.0003249624812406203,23.934235736528134,8.900394537963532,0.009504055279265441,32.84413432977093
0.008194097048524262,67.95684498290142,0.0004916458229114557,0.00032776388194097046,23.889113283889216,8.885131600003874,0.009668624607451298,32.78391350850054
0.008264132066033016,67.96164400145274,0.0004958479239619809,0.00033056528264132067,23.844027041402555,8.86987960726443,0.009834606547896255,32.72374125521488
0.00833416708354177,67.96644369785204,0.0005000500250125062,0.0003333666833416708,23.798977025763048,8.854638564840108,0.010002001100600321,32.663617591703755
0.008404202101050525,67.97124407224297,0.0005042521260630315,0.00033616808404202103,23.753963253672442,8.839408477827984,0.010170808265563496,32.60354253976599
0.00847423711855928,67.97604512476919,0.0005084542271135568,0.0003389694847423712,23.708985741839857,8.824189351327343,0.010341028042785775,32.54351612120999
0.008544272136068034,67.9808468555744,0.0005126563281640821,0.00034177088544272134,23.6640445069818,8.808981190439772,0.01051266043226716,32.48353835785384
0.008614307153576788,67.98564926480236,0.0005168584292146072,0.00034457228614307155,23.6191395658219,8.793784000268943,0.010685705434007646,32.423609271524846
0.008684342171085543,67.99045235259685,0.0005210605302651325,0.0003473736868434217,23.574270935091327,8.778597785921061,0.010860163048007241,32.36372888406039
0.008754377188594297,67.9952561191017,0.0005252626313156578,0.0003501750875437719,23.529438631528233,8.763422552504137,0.011036033274265947,32.303897217306634
0.008824412206103052,68.00006056446078,0.0005294647323661831,0.00035297648824412207,23.484642671878177,8.748258305128767,0.011213316112783756,32.24411429311973
0.008894447223611806,68.004865688818,0.0005336668334167083,0.0003557778889444722,23.439883072894133,8.733105048907586,0.011392011563560667,32.18438013336528
0.00896448224112056,68.00967149231732,0.0005378689344672336,0.00035857928964482243,23.39515985133606,8.717962788955484,0.011572119626596686,32.12469475991814
0.009034517258629315,68.01447797510274,0.0005420710355177589,0.0003613806903451726,23.35047302397149,8.702831530389727,0.011753640301891813,32.06505819466311
0.00910455227613807,68.01928513731826,0.0005462731365682841,0.0003641820910455228,23.305822607575216,8.687711278329562,0.011936573589446048,32.00547045949423
