intentType,obs_collection,provenance_name,instrument_name,project,filters,wave_region,target_name,target_classification,obs_id,s_ra,s_dec,dataproduct_type,proposal_pi,calib_level,t_min,t_max,t_exptime,wavelength_region,em_min,em_max,obs_title,t_obs_release,proposal_id,proposal_type,sequence_number,s_region,jpegURL,dataURL,dataRights,mtFlag,srcDen,obsid,objID,wave_min,wave_max
science,HST,HAP-SVM,WFC3/UVIS,HAP,F390W,OPTICAL,SDSS-J090315.19+411609.2,GALAXY;GRAVITATIONAL LENS,hst_12898_07_wfc3_uvis_f390w_ibzi07,135.8132916667,41.26922222222,image,"Koopmans, Leon",3,56372.50365948,56372.56540705,2272.0,OPTICAL,331.2,443.0,--,56737.69102997,12898,HAP,--,POLYGON 135.8533811524672 41.239663357856436 135.79378669774061 41.23190798295898 135.78694242315336 41.254170659271814 135.84629270656683 41.26162147129257 135.8533811524672 41.239663357856436 POLYGON 135.84623428276907 41.261929641777556 135.78689835011392 41.254511820124335 135.78016665931338 41.276509991669286 135.839258093988 41.28363416657986 135.84623428276907 41.261929641777556,mast:HST/product/hst_12898_07_wfc3_uvis_f390w_ibzi07_drc.jpg,mast:HST/product/hst_12898_07_wfc3_uvis_f390w_ibzi07_drc.fits,PUBLIC,False,,26580614,938761315,331.2,443.0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F390W,OPTICAL,SDSS-J090315.19+411609.2,GALAXY;GRAVITATIONAL LENS,hst_12898_09_wfc3_uvis_f390w_ibzi09,135.8132916667,41.26922222222,image,"Koopmans, Leon",3,56372.68637948,56372.7172589,2272.0,OPTICAL,331.2,443.0,--,56737.85440965,12898,HAP,--,POLYGON 135.85338175994693 41.23966388172467 135.79378730474272 41.23190850682728 135.7869430301004 41.25417118314008 135.84629331398992 41.26162199516082 135.85338175994693 41.23966388172467 POLYGON 135.78735275165081 41.25455648240012 135.78679643747301 41.254611367495365 135.78024046828082 41.276543555328416 135.83931727274486 41.283601662348836 135.8462055985811 41.26190816201245 135.78735275165081 41.25455648240012,mast:HST/product/hst_12898_09_wfc3_uvis_f390w_ibzi09_drc.jpg,mast:HST/product/hst_12898_09_wfc3_uvis_f390w_ibzi09_drc.fits,PUBLIC,False,,26579083,938761323,331.2,443.0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,--,SDSS-J090315.19+411609.2,GALAXY;GRAVITATIONAL LENS,hst_12898_07_wfc3_uvis_total_ibzi07,135.8132916667,41.26922222222,image,"Koopmans, Leon",3,56372.50365948,56372.56540705,2272.0,--,,,--,56737.69102997,12898,HAP,--,POLYGON 135.85338116481958 41.23968536896077 135.79369887369302 41.231962993269185 135.78701561863815 41.25417067810483 135.84629269161547 41.26158845463042 135.85338116481958 41.23968536896077 POLYGON 135.8461610785883 41.26192966045051 135.78679582548568 41.25462184918112 135.78023986138774 41.27654303146019 135.83925807119002 41.283568133264744 135.8461610785883 41.26192966045051,mast:HST/product/hst_12898_07_wfc3_uvis_total_ibzi07_drc.jpg,mast:HST/product/hst_12898_07_wfc3_uvis_total_ibzi07_drc.fits,PUBLIC,False,,26580652,938761384,,
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,--,SDSS-J090315.19+411609.2,GALAXY;GRAVITATIONAL LENS,hst_12898_09_wfc3_uvis_total_ibzi09,135.8132916667,41.26922222222,image,"Koopmans, Leon",3,56372.68637948,56372.7172589,2272.0,--,,,--,56737.85440965,12898,HAP,--,POLYGON 135.85330856223106 41.23963088825765 135.7936994806944 41.231963517137466 135.78701622558577 41.25417120197308 135.84629329903856 41.26158897849868 135.85330856223106 41.23963088825765 POLYGON 135.8461616860103 41.261930184318786 135.78684038023036 41.25455635108645 135.78016726620584 41.2765105155375 135.8392586785568 41.28356865713302 135.8461616860103 41.261930184318786,mast:HST/product/hst_12898_09_wfc3_uvis_total_ibzi09_drc.jpg,mast:HST/product/hst_12898_09_wfc3_uvis_total_ibzi09_drc.fits,PUBLIC,False,,26579092,938761391,,
science,HST,HAP-SVM,WFC3/UVIS,HAP,F390W,OPTICAL,SDSS-J091205.31+002901.1,GALAXY;GRAVITATIONAL LENS,hst_12898_13_wfc3_uvis_f390w_ibzi13,138.022125,0.4836666666667,image,"Koopmans, Leon",3,56419.69124184,56419.76735274,2276.0,OPTICAL,331.2,443.0,--,56784.92883089,12898,HAP,--,POLYGON 138.0571524854379 0.46051334390022225 138.01466969974712 0.44434624064935063 138.00534765187004 0.46517973302194504 138.04769847235323 0.4810497436386467 138.0571524854379 0.46051334390022225 POLYGON 138.00552374513754 0.465641966852983 138.0051605499233 0.4656199546493104 137.99611359587834 0.48620030752997023 138.03828842612782 0.5016411584760428 138.04761042565062 0.48132488278173935 138.00552374513754 0.465641966852983,mast:HST/product/hst_12898_13_wfc3_uvis_f390w_ibzi13_drc.jpg,mast:HST/product/hst_12898_13_wfc3_uvis_f390w_ibzi13_drc.fits,PUBLIC,False,,26579411,938761410,331.2,443.0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,--,SDSS-J091205.31+002901.1,GALAXY;GRAVITATIONAL LENS,hst_12898_13_wfc3_uvis_total_ibzi13,138.022125,0.4836666666667,image,"Koopmans, Leon",3,56419.69124184,56419.76735274,2276.0,--,,,--,56784.92883089,12898,HAP,--,POLYGON 138.0571524854379 0.46051334390022225 138.01466969974712 0.44434624064935063 138.0054136872372 0.46522375543960276 138.0477645078714 0.4810057212145956 138.0571524854379 0.46051334390022225 POLYGON 138.04759941984145 0.4813689050350215 138.00527060923446 0.46557593276344533 137.99609158412613 0.48616729076956605 138.03835446187063 0.5015751250402878 138.04759941984145 0.4813689050350215,mast:HST/product/hst_12898_13_wfc3_uvis_total_ibzi13_drc.jpg,mast:HST/product/hst_12898_13_wfc3_uvis_total_ibzi13_drc.fits,PUBLIC,False,,26579416,938761482,,
science,HST,HAP-SVM,WFC3/UVIS,HAP,F390W,OPTICAL,SDSS-J091205.31+002901.1,GALAXY;GRAVITATIONAL LENS,hst_12898_11_wfc3_uvis_f390w_ibzi11,138.022125,0.4836666666667,image,"Koopmans, Leon",3,56428.11067443,56428.14160052,2276.0,OPTICAL,331.2,443.0,--,56793.38163194,12898,HAP,--,POLYGON 138.0571516566761 0.46050191554529885 138.01466887196815 0.44434581820245683 138.00534682422872 0.465201321227233 138.04773066163983 0.4810383147298232 138.0571516566761 0.46050191554529885 POLYGON 138.0475875851958 0.48130244848237697 138.00520374622639 0.4655534985418491 137.99613478035613 0.48621088981779126 138.03835363366412 0.5016297291012778 138.0475875851958 0.48130244848237697,mast:HST/product/hst_12898_11_wfc3_uvis_f390w_ibzi11_drc.jpg,mast:HST/product/hst_12898_11_wfc3_uvis_f390w_ibzi11_drc.fits,PUBLIC,False,,26580672,938761525,331.2,443.0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,--,SDSS-J091205.31+002901.1,GALAXY;GRAVITATIONAL LENS,hst_12898_11_wfc3_uvis_total_ibzi11,138.022125,0.4836666666667,image,"Koopmans, Leon",3,56428.11067443,56428.14160052,2276.0,--,,,--,56793.38163194,12898,HAP,--,POLYGON 138.01466887196815 0.44434581820245683 138.00536883612946 0.46517931018426906 138.04774166748092 0.48100529803188535 138.05715165682165 0.46053493220561786 138.01466887196815 0.44434581820245683 POLYGON 138.04759859130485 0.481357476221463 138.00526978166224 0.46557550985088986 137.9961017626559 0.4861778730085088 138.0383756455029 0.5015636957458216 138.04759859130485 0.481357476221463,mast:HST/product/hst_12898_11_wfc3_uvis_total_ibzi11_drc.jpg,mast:HST/product/hst_12898_11_wfc3_uvis_total_ibzi11_drc.fits,PUBLIC,False,,26580699,938761617,,
science,HST,HAP-SVM,WFC3/UVIS,HAP,F390W,OPTICAL,SDSS-J073728.44+321618.6,GALAXY;GRAVITATIONAL LENS,hst_12898_03_wfc3_uvis_f390w_ibzi03,114.3685,32.27183333333,image,"Koopmans, Leon",3,56318.57429487,56318.6050354,2260.0,OPTICAL,331.2,443.0,--,56683.70541655,12898,HAP,--,POLYGON 114.37665423823749 32.23040501934114 114.32841735517086 32.250475131002 114.33903053578976 32.27149819838951 114.38684677499634 32.25131407591813 114.37665423823749 32.23040501934114 POLYGON 114.38695095078708 32.25157818972197 114.33916060482325 32.27185040076578 114.34968768823683 32.29255339828255 114.39708305589345 32.27222230388606 114.38695095078708 32.25157818972197,mast:HST/product/hst_12898_03_wfc3_uvis_f390w_ibzi03_drc.jpg,mast:HST/product/hst_12898_03_wfc3_uvis_f390w_ibzi03_drc.fits,PUBLIC,False,,26579518,938761852,331.2,443.0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,--,SDSS-J073728.44+321618.6,GALAXY;GRAVITATIONAL LENS,hst_12898_03_wfc3_uvis_total_ibzi03,114.3685,32.27183333333,image,"Koopmans, Leon",3,56318.57429487,56318.6050354,2260.0,--,,,--,56683.70541655,12898,HAP,--,POLYGON 114.37665423823749 32.23040501934114 114.32841735517086 32.250475131002 114.33904356366303 32.2714541786408 114.3868337530651 32.25128106168666 114.37665423823749 32.23040501934114 POLYGON 114.38696397280353 32.25161120394146 114.33917362687792 32.27182839211279 114.34968768823683 32.29255339828255 114.39704397819185 32.27214527545751 114.38696397280353 32.25161120394146,mast:HST/product/hst_12898_03_wfc3_uvis_total_ibzi03_drc.jpg,mast:HST/product/hst_12898_03_wfc3_uvis_total_ibzi03_drc.fits,PUBLIC,False,,26579526,938761911,,
science,HST,HAP-SVM,WFC3/UVIS,HAP,F390W,OPTICAL,SDSS-J162746.44-005357.5,GALAXY;GRAVITATIONAL LENS,hst_12898_21_wfc3_uvis_f390w_ibzi21,246.9435416667,-0.8993333333333,image,"Koopmans, Leon",3,56459.63097612,56459.66190184,2276.0,OPTICAL,331.2,443.0,--,56824.77706009,12898,HAP,--,POLYGON 246.9692692262815 -0.932783597671533 246.92378824116483 -0.9342253509265388 246.92180712160857 -0.9114878640032877 246.96704566951314 -0.9102992654209533 246.9692692262815 -0.932783597671533 POLYGON 246.96700163995723 -0.9100131212730873 246.9218181308439 -0.9111246807679542 246.91992508989526 -0.8886183103987119 246.9648771745435 -0.887770908729279 246.96700163995723 -0.9100131212730873,mast:HST/product/hst_12898_21_wfc3_uvis_f390w_ibzi21_drc.jpg,mast:HST/product/hst_12898_21_wfc3_uvis_f390w_ibzi21_drc.fits,PUBLIC,False,,26580637,938762022,331.2,443.0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,--,SDSS-J162746.44-005357.5,GALAXY;GRAVITATIONAL LENS,hst_12898_21_wfc3_uvis_total_ibzi21,246.9435416667,-0.8993333333333,image,"Koopmans, Leon",3,56459.63097612,56459.66190184,2276.0,--,,,--,56824.77706009,12898,HAP,--,POLYGON 246.96921419137558 -0.9328056091636603 246.92378824116483 -0.9342253509265388 246.92185114946426 -0.9114768587260814 246.96702365576448 -0.9103212766677075 246.96921419137558 -0.9328056091636603 POLYGON 246.9670016397514 -0.9099801046089651 246.9218511518189 -0.9111026698665483 246.9198810620883 -0.8886623323168392 246.96485516116675 -0.8878369421689207 246.9670016397514 -0.9099801046089651,mast:HST/product/hst_12898_21_wfc3_uvis_total_ibzi21_drc.jpg,mast:HST/product/hst_12898_21_wfc3_uvis_total_ibzi21_drc.fits,PUBLIC,False,,26580668,938762091,,
science,HST,HAP-SVM,WFC3/UVIS,HAP,F390W,OPTICAL,SDSS-J095944.07+041017.0,GALAXY;GRAVITATIONAL LENS,hst_12898_18_wfc3_uvis_f390w_ibzi18,149.933625,4.171388888889,image,"Koopmans, Leon",3,56450.17614983,56450.20707554,2276.0,OPTICAL,331.2,443.0,--,56815.38725688,12898,HAP,--,POLYGON 149.9688940307182 4.148064538120068 149.92631229509945 4.131974918071508 149.91703193957025 4.152896281954882 149.9595042608854 4.16863422617571 149.9688940307182 4.148064538120068 POLYGON 149.95934978148827 4.168898363618982 149.91692158654092 4.153182423409856 149.90775109550304 4.173729492476873 149.9078172984444 4.17388357278355 149.95010296504492 4.189247825536757 149.95934978148827 4.168898363618982,mast:HST/product/hst_12898_18_wfc3_uvis_f390w_ibzi18_drc.jpg,mast:HST/product/hst_12898_18_wfc3_uvis_f390w_ibzi18_drc.fits,PUBLIC,False,,26578865,938762114,331.2,443.0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F390W,OPTICAL,SDSS-J234111.57+000018.6,GALAXY;GRAVITATIONAL LENS,hst_12898_29_wfc3_uvis_f390w_ibzi29,355.2982083333,0.005194444444444,image,"Koopmans, Leon",3,56440.2635802,56440.34442517,2276.0,OPTICAL,331.2,443.0,--,56805.5797453,12898,HAP,--,POLYGON 355.31819021007254 0.021711522940855852 355.29924964945775 -0.01906405437544857 355.27831708423355 -0.011206089403211114 355.2971035676689 0.029877647163338423 355.31819021007254 0.021711522940855852 POLYGON 355.2568342429185 -0.003249073089196037 355.2755546883321 0.03825287294210769 355.2967513898806 0.03007574716507897 355.27803093980776 -0.011140056070058255 355.2568342429185 -0.003249073089196037,mast:HST/product/hst_12898_29_wfc3_uvis_f390w_ibzi29_drc.jpg,mast:HST/product/hst_12898_29_wfc3_uvis_f390w_ibzi29_drc.fits,PUBLIC,False,,26581114,938762171,331.2,443.0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,--,SDSS-J095944.07+041017.0,GALAXY;GRAVITATIONAL LENS,hst_12898_18_wfc3_uvis_total_ibzi18,149.933625,4.171388888889,image,"Koopmans, Leon",3,56450.17614983,56450.20707554,2276.0,--,,,--,56815.38725688,12898,HAP,--,POLYGON 149.96891610177312 4.148119565036363 149.9262129864815 4.132007933231385 149.91702090623212 4.152852259440839 149.95949322554546 4.1686122153627005 149.96891610177312 4.148119565036363 POLYGON 149.95934978237133 4.168931380282779 149.9168112394332 4.1532484537576515 149.90772902287998 4.173806530496881 149.9501139990903 4.18918179205503 149.95934978237133 4.168931380282779,mast:HST/product/hst_12898_18_wfc3_uvis_total_ibzi18_drc.jpg,mast:HST/product/hst_12898_18_wfc3_uvis_total_ibzi18_drc.fits,PUBLIC,False,,26578880,938762174,,
science,HST,HAP-SVM,WFC3/UVIS,HAP,F390W,OPTICAL,SDSS-J163028.16+452036.2,GALAXY;GRAVITATIONAL LENS,hst_12898_28_wfc3_uvis_f390w_ibzi28,247.6172916667,45.34341666667,image,"Koopmans, Leon",3,56457.06214501,56457.14235332,2284.0,OPTICAL,331.2,443.0,--,56822.34672455,12898,HAP,--,POLYGON 247.6372762558264 45.303790654568616 247.57519452736025 45.31642108911405 247.5825539102066 45.338709563027514 247.6441260856427 45.32585516589805 247.6372762558264 45.303790654568616 POLYGON 247.6443141009768 45.326174276622794 247.58261637022292 45.339017735435 247.58988775336852 45.36101956823281 247.65110655228145 45.347952243653985 247.6443141009768 45.326174276622794,mast:HST/product/hst_12898_28_wfc3_uvis_f390w_ibzi28_drc.jpg,mast:HST/product/hst_12898_28_wfc3_uvis_f390w_ibzi28_drc.fits,PUBLIC,False,,26579860,938762186,331.2,443.0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,--,SDSS-J234111.57+000018.6,GALAXY;GRAVITATIONAL LENS,hst_12898_29_wfc3_uvis_total_ibzi29,355.2982083333,0.005194444444444,image,"Koopmans, Leon",3,56440.2635802,56440.34442517,2276.0,--,,,--,56805.5797453,12898,HAP,--,POLYGON 355.27833909534394 -0.011239106065900005 355.2971806065614 0.029888652710579888 355.3181681989724 0.021777556266087683 355.29917261057795 -0.019042043275395146 355.27833909534394 -0.011239106065900005 POLYGON 355.2967844065468 0.029998708284511247 355.27800892869794 -0.01112905051534172 355.25685625401803 -0.003194045322593524 355.2754116161079 0.03809879518683556 355.27562072166955 0.038230861846285 355.2967844065468 0.029998708284511247,mast:HST/product/hst_12898_29_wfc3_uvis_total_ibzi29_drc.jpg,mast:HST/product/hst_12898_29_wfc3_uvis_total_ibzi29_drc.fits,PUBLIC,False,,26581141,938762244,,
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,--,SDSS-J163028.16+452036.2,GALAXY;GRAVITATIONAL LENS,hst_12898_28_wfc3_uvis_total_ibzi28,247.6172916667,45.34341666667,image,"Koopmans, Leon",3,56457.06214501,56457.14235332,2284.0,--,,,--,56822.34672455,12898,HAP,--,POLYGON 247.63721365246997 45.30375765087588 247.57511625062514 45.31645407957954 247.58245998610914 45.33867652095097 247.64411041432555 45.32582215341732 247.63721365246997 45.30375765087588 POLYGON 247.64428278786062 45.32616327947981 247.5826320093381 45.33905075631628 247.58990341657437 45.36101957146045 247.6510908415603 45.34787520992356 247.64428278786062 45.32616327947981,mast:HST/product/hst_12898_28_wfc3_uvis_total_ibzi28_drc.jpg,mast:HST/product/hst_12898_28_wfc3_uvis_total_ibzi28_drc.fits,PUBLIC,False,,26579875,938762256,,
science,HST,HAP-SVM,WFC3/UVIS,HAP,F390W,OPTICAL,SDSS-J091205.31+002901.1,GALAXY;GRAVITATIONAL LENS,hst_12898_12_wfc3_uvis_f390w_ibzi12,138.022125,0.4836666666667,image,"Koopmans, Leon",3,56428.3100148,56428.34094089,2276.0,OPTICAL,331.2,443.0,--,56793.44021987,12898,HAP,--,POLYGON 138.05715095134477 0.4605055743589097 138.01466816661522 0.44434947701649874 138.0053571249221 0.46516095785590744 138.04772995630412 0.48104197354370587 138.05715095134477 0.4605055743589097 POLYGON 138.04758687986003 0.48130610729626233 138.00528008232283 0.465546152034237 137.99610105758254 0.48611549850144614 138.0383199104156 0.5016443935273012 138.04758687986003 0.48130610729626233,mast:HST/product/hst_12898_12_wfc3_uvis_f390w_ibzi12_drc.jpg,mast:HST/product/hst_12898_12_wfc3_uvis_f390w_ibzi12_drc.fits,PUBLIC,False,,26580477,938777278,331.2,443.0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,--,SDSS-J091205.31+002901.1,GALAXY;GRAVITATIONAL LENS,hst_12898_12_wfc3_uvis_total_ibzi12,138.022125,0.4836666666667,image,"Koopmans, Leon",3,56428.3100148,56428.34094089,2276.0,--,,,--,56793.44021987,12898,HAP,--,POLYGON 138.05715095134477 0.4605055743589097 138.01466816661522 0.44434947701649874 138.00541215430383 0.46522699134865425 138.04774096214524 0.4810089568457678 138.05715095134477 0.4605055743589097 POLYGON 138.04750983826395 0.48130610753311787 138.00528008222145 0.46557916869801863 137.9961230690925 0.4862035430283288 138.03837494016247 0.5015673545598656 138.04759788616923 0.481427168362927 138.04750983826395 0.48130610753311787,mast:HST/product/hst_12898_12_wfc3_uvis_total_ibzi12_drc.jpg,mast:HST/product/hst_12898_12_wfc3_uvis_total_ibzi12_drc.fits,PUBLIC,False,,26580481,938777332,,
science,HST,HAP-SVM,WFC3/UVIS,HAP,F390W,OPTICAL,SDSS-J162746.44-005357.5,GALAXY;GRAVITATIONAL LENS,hst_12898_23_wfc3_uvis_f390w_ibzi23,246.9435416667,-0.8993333333333,image,"Koopmans, Leon",3,56459.84752686,56459.92400851,2276.0,OPTICAL,331.2,443.0,--,56825.12084497,12898,HAP,--,POLYGON 246.96923254999336 -0.9328087463946269 246.92381760669815 -0.9342394939115449 246.9218805151315 -0.9114469795015493 246.96702000022142 -0.9102913973792242 246.96923254999336 -0.9328087463946269 POLYGON 246.9670089915632 -0.9100162585801044 246.92184749623215 -0.9111388237623366 246.9199324414646 -0.888621447700304 246.96485150546374 -0.8877630406652834 246.9670089915632 -0.9100162585801044,mast:HST/product/hst_12898_23_wfc3_uvis_f390w_ibzi23_drc.jpg,mast:HST/product/hst_12898_23_wfc3_uvis_f390w_ibzi23_drc.fits,PUBLIC,False,,26580572,938909015,331.2,443.0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,--,SDSS-J162746.44-005357.5,GALAXY;GRAVITATIONAL LENS,hst_12898_23_wfc3_uvis_total_ibzi23,246.9435416667,-0.8993333333333,image,"Koopmans, Leon",3,56459.84752686,56459.92400851,2276.0,--,,,--,56825.12084497,12898,HAP,--,POLYGON 246.96922154298198 -0.9328087464718313 246.92381760669815 -0.9342394939115449 246.9218254799829 -0.911513012483087 246.9670530213254 -0.9103354193920917 246.96922154298198 -0.9328087464718313 POLYGON 246.9670089913574 -0.9099832419159817 246.92185850338547 -0.9111058071675545 246.91988841365762 -0.8886654696184354 246.96486251277264 -0.887840079476502 246.9670089913574 -0.9099832419159817,mast:HST/product/hst_12898_23_wfc3_uvis_total_ibzi23_drc.jpg,mast:HST/product/hst_12898_23_wfc3_uvis_total_ibzi23_drc.fits,PUBLIC,False,,26580597,938909064,,
science,HST,HAP-SVM,WFC3/UVIS,HAP,F390W,OPTICAL,SDSS-J162746.44-005357.5,GALAXY;GRAVITATIONAL LENS,hst_12898_22_wfc3_uvis_f390w_ibzi22,246.9435416667,-0.8993333333333,image,"Koopmans, Leon",3,56459.70646242,56459.77550147,2276.0,OPTICAL,331.2,443.0,--,56825.01326384,12898,HAP,--,POLYGON 246.9692287237689 -0.932806789015648 246.92379176553487 -0.9342265308868991 246.9218546739991 -0.9114450215226495 246.9670161739479 -0.9102894395075022 246.9692287237689 -0.932806789015648 POLYGON 246.96700516528944 -0.9100143007023498 246.92184366899244 -0.911136865915216 246.91992861417967 -0.8886194893586729 246.96484767914185 -0.8877610822988591 246.96700516528944 -0.9100143007023498,mast:HST/product/hst_12898_22_wfc3_uvis_f390w_ibzi22_drc.jpg,mast:HST/product/hst_12898_22_wfc3_uvis_f390w_ibzi22_drc.fits,PUBLIC,False,,26579363,938909265,331.2,443.0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,--,SDSS-J162746.44-005357.5,GALAXY;GRAVITATIONAL LENS,hst_12898_22_wfc3_uvis_total_ibzi22,246.9435416667,-0.8993333333333,image,"Koopmans, Leon",3,56459.70646242,56459.77550147,2276.0,--,,,--,56825.01326384,12898,HAP,--,POLYGON 246.96921771675727 -0.9328067890928505 246.92379176553487 -0.9342265308868991 246.92185467379133 -0.9114780381874484 246.96702718109717 -0.9103224561037287 246.96921771675727 -0.9328067890928505 POLYGON 246.9670051650836 -0.9099812840375028 246.92185467614598 -0.9111038493197077 246.91988458637172 -0.8886635112777724 246.96485868645098 -0.8878381211117949 246.9670051650836 -0.9099812840375028,mast:HST/product/hst_12898_22_wfc3_uvis_total_ibzi22_drc.jpg,mast:HST/product/hst_12898_22_wfc3_uvis_total_ibzi22_drc.fits,PUBLIC,False,,26579367,938909321,,
science,HST,HAP-SVM,WFC3/UVIS,HAP,F390W,OPTICAL,SDSS-J091205.31+002901.1,GALAXY;GRAVITATIONAL LENS,hst_12898_14_wfc3_uvis_f390w_ibzi14,138.022125,0.4836666666667,image,"Koopmans, Leon",3,56429.3067511,56429.33767681,2276.0,OPTICAL,331.2,443.0,--,56794.51504626,12898,HAP,--,POLYGON 138.05715832263326 0.4605048440964718 138.0146865437927 0.44434874677169856 138.00538650778012 0.4652482720962162 138.04772632165165 0.4810412433153149 138.05715832263326 0.4605048440964718 POLYGON 138.00529845953392 0.4655454218049764 137.99609742288078 0.48612577374277993 138.03834929363842 0.5016326576726079 138.047616263301 0.48139342140271324 138.00529845953392 0.4655454218049764,mast:HST/product/hst_12898_14_wfc3_uvis_f390w_ibzi14_drc.jpg,mast:HST/product/hst_12898_14_wfc3_uvis_f390w_ibzi14_drc.fits,PUBLIC,False,,26580416,938933720,331.2,443.0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,--,SDSS-J091205.31+002901.1,GALAXY;GRAVITATIONAL LENS,hst_12898_14_wfc3_uvis_total_ibzi14,138.022125,0.4836666666667,image,"Koopmans, Leon",3,56429.3067511,56429.33767681,2276.0,--,,,--,56794.51504626,12898,HAP,--,POLYGON 138.05715832263326 0.4605048440964718 138.0146865437927 0.44434874677169856 138.00541952559766 0.4652262610861652 138.0477483334346 0.4810082265832737 138.05715832263326 0.4605048440964718 POLYGON 138.0476052572585 0.4813604047728586 138.00517739427448 0.46560044921142285 137.99613044038742 0.48620281276589006 138.03837130547734 0.5015666243171786 138.0476052572585 0.4813604047728586,mast:HST/product/hst_12898_14_wfc3_uvis_total_ibzi14_drc.jpg,mast:HST/product/hst_12898_14_wfc3_uvis_total_ibzi14_drc.fits,PUBLIC,False,,26580431,938933763,,
science,HST,HAP-SVM,WFC3/UVIS,HAP,F390W,OPTICAL,SDSS-J025245.21+003958.3,GALAXY;GRAVITATIONAL LENS,hst_12898_01_wfc3_uvis_f390w_ibzi01,43.18841666667,0.6661944444444,image,"Koopmans, Leon",3,56529.16487834,56529.23413777,2276.0,OPTICAL,331.2,443.0,--,56894.33084485,12898,HAP,--,POLYGON 43.20748106972816 0.683756135727335 43.19069629278074 0.642045158212517 43.16938819051684 0.6488025787079376 43.18609576772776 0.6908327931918273 43.20748106972816 0.683756135727335 POLYGON 43.18571054543679 0.6909098327510617 43.16910202766893 0.6488466004570932 43.14751871142341 0.6556259393378584 43.16400599348369 0.6980524247891224 43.18571054543679 0.6909098327510617,mast:HST/product/hst_12898_01_wfc3_uvis_f390w_ibzi01_drc.jpg,mast:HST/product/hst_12898_01_wfc3_uvis_f390w_ibzi01_drc.fits,PUBLIC,False,,26579512,944706001,331.2,443.0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,--,SDSS-J025245.21+003958.3,GALAXY;GRAVITATIONAL LENS,hst_12898_01_wfc3_uvis_total_ibzi01,43.18841666667,0.6661944444444,image,"Koopmans, Leon",3,56529.16487834,56529.23413777,2276.0,--,,,--,56894.33084485,12898,HAP,--,POLYGON 43.20748106972816 0.683756135727335 43.19061924912494 0.6420671695163971 43.16942120931647 0.6487915732066494 43.18611778041812 0.6908217875978575 43.20748106972816 0.683756135727335 POLYGON 43.1475297176291 0.6556369449573995 43.16400599348369 0.6980524247891224 43.18567752646333 0.6909648605788098 43.16906900886827 0.6488576059563019 43.1475297176291 0.6556369449573995,mast:HST/product/hst_12898_01_wfc3_uvis_total_ibzi01_drc.jpg,mast:HST/product/hst_12898_01_wfc3_uvis_total_ibzi01_drc.fits,PUBLIC,False,,26579520,944706075,,
science,HST,HAP-SVM,WFC3/UVIS,HAP,F390W,OPTICAL,SDSS-J025245.21+003958.3,GALAXY;GRAVITATIONAL LENS,hst_12898_02_wfc3_uvis_f390w_ibzi02,43.18841666667,0.6661944444444,image,"Koopmans, Leon",3,56529.82681131,56529.8577374,2276.0,OPTICAL,331.2,443.0,--,56895.01148147,12898,HAP,--,POLYGON 43.207485047579965 0.6837678575667402 43.190722283091425 0.6420788911230886 43.16939216834649 0.6487482672687515 43.18601169466035 0.6908225041080875 43.207485047579965 0.6837678575667402 POLYGON 43.147522689166024 0.6556266556942395 43.163987958536104 0.6980531410660304 43.1857145232825 0.6909435657262792 43.16910600538853 0.6488583223434694 43.147522689166024 0.6556266556942395,mast:HST/product/hst_12898_02_wfc3_uvis_f390w_ibzi02_drc.jpg,mast:HST/product/hst_12898_02_wfc3_uvis_f390w_ibzi02_drc.fits,PUBLIC,False,,26579251,944706095,331.2,443.0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,--,SDSS-J025245.21+003958.3,GALAXY;GRAVITATIONAL LENS,hst_12898_02_wfc3_uvis_total_ibzi02,43.18841666667,0.6661944444444,image,"Koopmans, Leon",3,56529.82681131,56529.8577374,2276.0,--,,,--,56895.01148147,12898,HAP,--,POLYGON 43.207485047579965 0.6837678575667402 43.190623226886196 0.6420788913780409 43.16948021850155 0.6487042451924626 43.18611075187304 0.6908335094841167 43.207485047579965 0.6837678575667402 POLYGON 43.14761073968591 0.6555716284526726 43.163987958536104 0.6980531410660304 43.185681504235504 0.6909545713373204 43.16907298658781 0.648869327842718 43.14761073968591 0.6555716284526726,mast:HST/product/hst_12898_02_wfc3_uvis_total_ibzi02_drc.jpg,mast:HST/product/hst_12898_02_wfc3_uvis_total_ibzi02_drc.fits,PUBLIC,False,,26579260,944706165,,
